LOCATION NUMBER OF DEBTOR|INFOUSA CONTACT NAME|CONTACT TITLE CODE|CONTACT TITLE CODE DESCRIPTION|IUSA COMPANY NAME|IUSA MAILING ADDRESS|IUSA MAIL CITY NAME|IUSA MAIL STATE ABBREV|IUSA MAIL ZIP|IUSA MAIL ZIP4|IUSA MAIL ZIP MERGE|IUSA MAIL CRCODE|IUSA MAIL STATE CODE|IUSA MAIL COUNTY CODE|IUSA COUNTY DESC|MSA CODE|MSA DESCRIPTION|IUSA CENSUS TRACT|IUSA BLOCK GROUP|IUSA LATITUDE|IUSA LONGITUDE|GEOCODING LEVEL CODE|IUSA PHONE NUMBER|FAXNUMO|PRIMARY SIC CODE|PRIMARY SIC DESC|SEC SIC CODE 1|SEC SIC DESC 1|SEC SIC CODE 2|SEC SIC DESC 2|SEC SIC CODE 3|SEC SIC DESC 3|SEC SIC CODE 4|SEC SIC DESC 4|NAICS CODE|NAICS DESCRIPTION|LOC EMP SIZE CODE|LOC EMP SIZE DESC|ACTUAL LOCATION EMPLOYEE SIZE|LOC SALES VOLUME CODE|LOCATION SALES VOL DESC|ACTUAL LOCATION SALES VOLUME|IUSA SUBSIDIARY ID|IUSA PARENT ID|BUSINESS STATUS CODE|YEAR FIRST APPEARED IN YP|BUS CREDIT SCORE CODE|BUSINESS CREDIT SCORE CODE|BUSINESS CREDIT SCORE (ACTUAL)|WORK AT HOME INDICATOR|OWN-LEASE CODE|SQUARE FOOTAGE CODE|WEB ADDRESS - URL|COLLATERAL TYPE|COLLATERAL TYPE DESC|CORP OR IND|DAY ADDED TO UCC DB|MONTH ADDED TO UCC DB|YEAR ADDED TO UCC DB|RECEIVED DAY|RECEIVED MONTH|RECEIVED YEAR|DELIVERABILITY SCORE|DELIVERY POINT BARCODE|EXP DAY|EXP MONTH|EXP YEAR|FILING DAY|FILING MONTH|FILING YEAR|FILING STATE|FILING STATUS|FILING STATUS DESC|FILING TYPE CODE|FILING TYPE DESC|ORIGINAL FILING ID|PARTY TYPE CODE|SOURCE FILING ID|SEC PARTY NAME|SECURED PARTY ADDRESS|SECURED PARTY CITY|SEC PARTY STATE|SECURED PARTY ZIP|SECURED PARTY ZIP4|match code|Key Code 1
442697819|KEVIN MOORE|1|OWNER|MOORES AUTO CARE CTR|2689 HOLLY ST|CANTON|GA|30115|8700|30115-8700|R028|13|057|CHEROKEE|||090702|2||||770-345-7830||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|2002|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|898|00|00|0000|20|11|2001|GA||UNKNOWN|A1|ORIGINAL|02801003795|D|02801003795|CIT GROUP FINANCING INC|16091 SWINGLEY RIDGE RD STE 180|CHESTERFIELD|MO|63017|2154|T|
442697819|KEVIN MOORE|1|OWNER|MOORES AUTO CARE CTR|2689 HOLLY ST|CANTON|GA|30115|8700|30115-8700|R028|13|057|CHEROKEE|||090702|2||||770-345-7830||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|2002|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|898|00|00|0000|01|10|2004|GA||UNKNOWN|A1|ORIGINAL|00704013195|D|00704013195|SUNTRUST BANK|PO BOX 26202|RICHMOND|VA|23260|6202|T|
442697819|KEVIN MOORE|1|OWNER|MOORES AUTO CARE CTR|2689 HOLLY ST|CANTON|GA|30115|8700|30115-8700|R028|13|057|CHEROKEE|||090702|2||||770-345-7830||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|2002|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|898|00|00|0000|20|07|2005|GA||UNKNOWN|A1|ORIGINAL|02805001826|D|02805001826|COMMUNITY TRUST BANK|3160 COBB PKWY NW|KENNESAW|GA|30152|1014|T|
442697819|KEVIN MOORE|1|OWNER|MOORES AUTO CARE CTR|2689 HOLLY ST|CANTON|GA|30115|8700|30115-8700|R028|13|057|CHEROKEE|||090702|2||||770-345-7830||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|2002|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|898|00|00|0000|19|12|2003|GA||UNKNOWN|A1|ORIGINAL|00703014403|D|00703014403|WELLS FARGO FINANCIAL LEASING INC|365 W PASSAIC ST|ROCHELLE PARK|NJ|07662|3017|T|
442697819|KEVIN MOORE|1|OWNER|MOORES AUTO CARE CTR|2689 HOLLY ST|CANTON|GA|30115|8700|30115-8700|R028|13|057|CHEROKEE|||090702|2||||770-345-7830||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|2002|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|898|00|00|0000|09|07|2001|GA||UNKNOWN|A1|ORIGINAL|00701007416|D|00701007416|SNAP ON CREDIT LLC|1125 TRI STATE PKWY STE 700|GURNEE|IL|60031|9177|T|
442697819|KEVIN MOORE|1|OWNER|MOORES AUTO CARE CTR|2689 HOLLY ST|CANTON|GA|30115|8700|30115-8700|R028|13|057|CHEROKEE|||090702|2||||770-345-7830||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|2002|B|80 TO 84|084|||A||||C|14|04|2008|00|00|0000|1C|898|00|00|0000|25|03|2008|GA||UNKNOWN|E1|TERMINATION|02807002059|D|02808000502|COMMUNITY TRUST BANK|PO BOX 1700|HIRAM|GA|30141|1700|T|
442697819|KEVIN MOORE|1|OWNER|MOORES AUTO CARE CTR|2689 HOLLY ST|CANTON|GA|30115|8700|30115-8700|R028|13|057|CHEROKEE|||090702|2||||770-345-7830||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|2002|B|80 TO 84|084|||A||||C|23|10|2007|00|00|0000|1C|898|00|00|0000|12|09|2007|GA||UNKNOWN|A1|ORIGINAL|02807002059|D|02807002059|COMMUNITY TRUST BANK|PO BOX 1700|HIRAM|GA|30141|1700|T|
442697819|KEVIN MOORE|1|OWNER|MOORES AUTO CARE CTR|2689 HOLLY ST|CANTON|GA|30115|8700|30115-8700|R028|13|057|CHEROKEE|||090702|2||||770-345-7830||753801|AUTOMOBILE REPAIRING & SERVICE|||||||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|2002|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|898|00|00|0000|21|04|2005|GA||UNKNOWN|A1|ORIGINAL|00705005992|D|00705005992|US BANCORP|1310 MADRID ST STE 101|MARSHALL|MN|56258|4002|T|
127958742|ROBERT RIDGWAY|1|OWNER|ED'S CARBURETOR & IGNITION SVC|123 N 12TH ST|GRIFFIN|GA|30223|2849|30223-2849|C001|13|255|SPALDING|||160800|2||||770-227-2357|770-228-0120|754907|AUTOMOBILE DIAGNOSTIC SERVICE|753914|BRAKE SERVICE|||||||81119802|ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE|B|5-9|00006|B|$500,000-1 MILLION|000000518|||9|2002|B+|85 TO 89|085|||A||EQ|EQUIPMENT - GENERIC/OTHER|C|14|04|2006|14|04|2006|1C|232|00|00|0000|06|02|2001|GA||UNKNOWN|A1|ORIGINAL|12601000222|D|12601000222|SNAP ON CREDIT LLC|111 MONUMENT CIR STE 2700|INDIANAPOLIS|IN|46204|5120|T|
983988957|BILL MANER|3|MANAGER|STOCKBRIDGE EMISSION CTR|4248 N HENRY BLVD # A|STOCKBRIDGE|GA|30281|3674|30281-3674|R034|13|151|HENRY|||070113|1||||770-506-8634||753801|AUTOMOBILE REPAIRING & SERVICE|753301|MUFFLERS & EXHAUST SYSTEMS-ENGINE|753701|TRANSMISSIONS-AUTOMOBILE|753826|AUTO WARRANTY REPAIR SVC|753914|BRAKE SERVICE|81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000709|||9|2000|B|80 TO 84|084|||A||||C|23|06|2008|00|00|0000|1C|736|00|00|0000|05|05|2008|GA||UNKNOWN|A1|ORIGINAL|00708009903|D|00708009903|IRWIN COMMERCIAL FINANCE CORP EQPT FNNC|330 120TH AVE NE STE 110|BELLEVUE|WA|98005|3014|T|
983988957|BILL MANER|3|MANAGER|STOCKBRIDGE EMISSION CTR|4248 N HENRY BLVD # A|STOCKBRIDGE|GA|30281|3674|30281-3674|R034|13|151|HENRY|||070113|1||||770-506-8634||753801|AUTOMOBILE REPAIRING & SERVICE|753301|MUFFLERS & EXHAUST SYSTEMS-ENGINE|753701|TRANSMISSIONS-AUTOMOBILE|753826|AUTO WARRANTY REPAIR SVC|753914|BRAKE SERVICE|81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000709|||9|2000|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|736|00|00|0000|17|06|2004|GA||UNKNOWN|A1|ORIGINAL|00704007914|D|00704007914|IRWIN BUSINESS FINANCE CORP|330 120TH AVE NE STE 110|BELLEVUE|WA|98005|3014|T|
983988957|BILL MANER|3|MANAGER|STOCKBRIDGE EMISSION CTR|4248 N HENRY BLVD # A|STOCKBRIDGE|GA|30281|3674|30281-3674|R034|13|151|HENRY|||070113|1||||770-506-8634||753801|AUTOMOBILE REPAIRING & SERVICE|753301|MUFFLERS & EXHAUST SYSTEMS-ENGINE|753701|TRANSMISSIONS-AUTOMOBILE|753826|AUTO WARRANTY REPAIR SVC|753914|BRAKE SERVICE|81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000709|||9|2000|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|736|00|00|0000|30|06|2005|GA||UNKNOWN|E1|TERMINATION|07504000113|D|07505001287|FIRST STATE BANK|4806 N HENRY BLVD|STOCKBRIDGE|GA|30281|3522|T|
983988957|BILL MANER|3|MANAGER|STOCKBRIDGE EMISSION CTR|4248 N HENRY BLVD # A|STOCKBRIDGE|GA|30281|3674|30281-3674|R034|13|151|HENRY|||070113|1||||770-506-8634||753801|AUTOMOBILE REPAIRING & SERVICE|753301|MUFFLERS & EXHAUST SYSTEMS-ENGINE|753701|TRANSMISSIONS-AUTOMOBILE|753826|AUTO WARRANTY REPAIR SVC|753914|BRAKE SERVICE|81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000709|||9|2000|B|80 TO 84|084|||A||||C|14|04|2006|14|04|2006|1C|736|00|00|0000|08|01|2004|GA||UNKNOWN|A1|ORIGINAL|07504000113|D|07504000113|FIRST STATE BANK|4806 N HENRY BLVD|STOCKBRIDGE|GA|30281|3522|T|
128464401|MIKE WILLIAMS|1|OWNER|SOUTHSIDE SERVICE CTR|PO BOX 613|STATESBORO|GA|30459|0613|30459-0613|B007|13|031|BULLOCH|||110300|2||||912-871-7860|912-871-7870|753801|AUTOMOBILE REPAIRING & SERVICE|553123|TIRE-DEALERS-RETAIL|754901|WRECKER SERVICE|||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|1984|B+|85 TO 89|086|||A||||C|20|10|2008|00|00|0000|1C|012|00|00|0000|10|09|2008|GA||UNKNOWN|A1|ORIGINAL|00708019668|D|00708019668|SNAP ON CREDIT LLC|950 TECHNOLOGY WAY STE 301|LIBERTYVILLE|IL|60048|5339|T|
128464401|MIKE WILLIAMS|1|OWNER|SOUTHSIDE SERVICE CTR|PO BOX 613|STATESBORO|GA|30459|0613|30459-0613|B007|13|031|BULLOCH|||110300|2||||912-871-7860|912-871-7870|753801|AUTOMOBILE REPAIRING & SERVICE|553123|TIRE-DEALERS-RETAIL|754901|WRECKER SERVICE|||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|1984|B+|85 TO 89|086|||A||||C|20|10|2008|00|00|0000|1C|135|00|00|0000|18|09|2008|GA||UNKNOWN|A1|ORIGINAL|00708020280|D|00708020280|WELLS FARGO FINANCIAL LEASING INC|MAC F4031-040 800 WALNUT|DES MOINES|IA|50309|0000|T|
128464401|MIKE WILLIAMS|1|OWNER|SOUTHSIDE SERVICE CTR|PO BOX 613|STATESBORO|GA|30459|0613|30459-0613|B007|13|031|BULLOCH|||110300|2||||912-871-7860|912-871-7870|753801|AUTOMOBILE REPAIRING & SERVICE|553123|TIRE-DEALERS-RETAIL|754901|WRECKER SERVICE|||||81111104|GENERAL AUTOMOTIVE REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000591|||9|1984|B+|85 TO 89|086|||A||||C|11|07|2008|00|00|0000|1C|012|00|00|0000|30|05|2008|GA||UNKNOWN|A1|ORIGINAL|00708011957|D|00708011957|SNAP ON CREDIT LLC|950 TECHNOLOGY WAY STE 301|LIBERTYVILLE|IL|60048|5339|T|
565054004|ANGEL RETANA|1|OWNER|MESTIZO SOUTH WEST GRILL|1210 THOMPSON BRIDGE RD # F|GAINESVILLE|GA|30501|1779|30501-1779|C013|13|139|HALL|||000900|1||||770-534-7222|770-534-7900|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00015|B|$500,000-1 MILLION|000000717|||9|2001|A|90 TO 94|090|||B|MYMESTIZO.COM|||C|14|04|2006|14|04|2006|2D|999|00|00|0000|25|04|2005|GA||UNKNOWN|A1|ORIGINAL|00705006136|D|00705006136|SUNTRUST BANK|PO BOX 26202|RICHMOND|VA|23260|6202|T|
565054004|ANGEL RETANA|1|OWNER|MESTIZO SOUTH WEST GRILL|1210 THOMPSON BRIDGE RD # F|GAINESVILLE|GA|30501|1779|30501-1779|C013|13|139|HALL|||000900|1||||770-534-7222|770-534-7900|581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00015|B|$500,000-1 MILLION|000000717|||9|2001|A|90 TO 94|090|||B|MYMESTIZO.COM|||C|14|04|2006|14|04|2006|1C|782|00|00|0000|10|08|2005|GA||UNKNOWN|A1|ORIGINAL|00705011903|D|00705011903|SENSORMATIC ELECTRONICS CORP|1 TOWN CENTER RD|BOCA RATON|FL|33486|1002|T|
654874999|SERGIO MORIERA|1|OWNER|PUEBLOS MEXICAN CUISINE|1362 WASHINGTON ST|CLARKESVILLE|GA|30523|5601|30523-5601|R010|13|137|HABERSHAM|||000300|3||||706-754-8003||581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00012|B|$500,000-1 MILLION|000000574|||9|2007|B+|85 TO 89|086|||B|PUEBLOSMEXICANCUISINE.COM|||C|20|09|2007|00|00|0000|1C|627|00|00|0000|30|04|2007|GA||UNKNOWN|A1|ORIGINAL|06807000467|D|06807000467|UNITED COMMERCIAL BANK|4360 CHAMBLEE DUNWOODY RD|ATLANTA|GA|30341|1049|T|
654874999|SERGIO MORIERA|1|OWNER|PUEBLOS MEXICAN CUISINE|1362 WASHINGTON ST|CLARKESVILLE|GA|30523|5601|30523-5601|R010|13|137|HABERSHAM|||000300|3||||706-754-8003||581208|RESTAURANTS|||||||||72251117|FULL-SERVICE RESTAURANTS|C|10-19|00012|B|$500,000-1 MILLION|000000574|||9|2007|B+|85 TO 89|086|||B|PUEBLOSMEXICANCUISINE.COM|||C|23|06|2008|00|00|0000|1C|627|00|00|0000|21|05|2008|GA||UNKNOWN|A1|ORIGINAL|03308005355|D|03308005355|SYSCO FOOD SVC OF ATLANTA LLC|2225 RIVERDALE RD|ATLANTA|GA|30337|5111|T|
902553296|DWIGHT MIXON|1|OWNER|MIXON USED CARS & BODY SHOP|1324 ATHENS RD|CRAWFORD|GA|30630|2516|30630-2516|R002|13|221|OGLETHORPE|||960201|1||||706-743-5500|706-743-5755|753201|AUTOMOBILE BODY-REPAIRING & PAINTING|||||||||81112102|AUTOMOTIVE BODY, PAINT & INTERIOR REPAIR/MAINT|B|5-9|00006|B|$500,000-1 MILLION|000000752|||9|2006|B+|85 TO 89|085|||B||||C|27|07|2009|00|00|0000|1C|248|00|00|0000|25|06|2009|GA||UNKNOWN|A1|ORIGINAL|00709011563|D|00709011563|KUBOTA CREDIT CORP USA|1025 NORTHBROOK PKWY|SUWANEE|GA|30024|2931|T|
902553296|DWIGHT MIXON|1|OWNER|MIXON USED CARS & BODY SHOP|1324 ATHENS RD|CRAWFORD|GA|30630|2516|30630-2516|R002|13|221|OGLETHORPE|||960201|1||||706-743-5500|706-743-5755|753201|AUTOMOBILE BODY-REPAIRING & PAINTING|||||||||81112102|AUTOMOTIVE BODY, PAINT & INTERIOR REPAIR/MAINT|B|5-9|00006|B|$500,000-1 MILLION|000000752|||9|2006|B+|85 TO 89|085|||B||||C|14|04|2006|14|04|2006|1C|248|00|00|0000|23|07|2004|GA||UNKNOWN|A1|ORIGINAL|10904000158|D|10904000158|KUBOTA CREDIT CORP USA|1025 NORTHBROOK PKWY|SUWANEE|GA|30024|2931|T|
720200872|ERIC SIDDALL|_|SITE MANAGER|LITTLE CAESARS PIZZA|1935 E VICTORY DR # D|SAVANNAH|GA|31404|3734|31404-3734|C018|13|051|CHATHAM|||003502|1||||912-355-6767||581222|PIZZA|581206|FOODS-CARRY OUT|581208|RESTAURANTS|||||72251115|FULL-SERVICE RESTAURANTS|D|20-49|00020|B|$500,000-1 MILLION|000000956|822130415|577205016|2|2009|A|90 TO 94|091|||B|LITTLECAESARS.COM|IN|INVENTORY|C|04|05|2012|04|05|2012|2D|990|00|00|0000|19|01|2012|SC||UNKNOWN|A1|ORIGINAL|120119-1054251|D|120119-1054251|SMALL BUSINESS TERM LOANS INC|5852B FARINGDON PL|RALEIGH|NC|27609|0000|T|
129011433|MARK KNAUSS|1|OWNER|GODFATHER'S PIZZA|8303 WHITE BLUFF RD # A|SAVANNAH|GA|31406|3453|31406-3453|C021|13|051|CHATHAM|||004002|4||||912-925-9303||581222|PIZZA|581206|FOODS-CARRY OUT|581208|RESTAURANTS|||||72251115|FULL-SERVICE RESTAURANTS|C|10-19|00016|B|$500,000-1 MILLION|000000765||200048106|2|1984|A+|95 TO 100|097|||B|GODFATHERS.COM|||C|28|06|2007|00|00|0000|2D|994|26|05|1993|26|05|1988|NE|L|LAPSED/INACTIVE/EXPIRED|A1|ORIGINAL|9988418059|D|9988418059|AMERIBANK NA|PO BOX 15417|SAVANNAH|GA|31416|2117|T|
129011433|MARK KNAUSS|1|OWNER|GODFATHER'S PIZZA|8303 WHITE BLUFF RD # A|SAVANNAH|GA|31406|3453|31406-3453|C021|13|051|CHATHAM|||004002|4||||912-925-9303||581222|PIZZA|581206|FOODS-CARRY OUT|581208|RESTAURANTS|||||72251115|FULL-SERVICE RESTAURANTS|C|10-19|00016|B|$500,000-1 MILLION|000000765||200048106|2|1984|A+|95 TO 100|097|||B|GODFATHERS.COM|||C|28|06|2007|00|00|0000|2D|994|26|05|1993|26|05|1988|NE|L|LAPSED/INACTIVE/EXPIRED|B1|AMENDMENT|9988418059|D|200010300067956|AMERIBANK NA|PO BOX 15417|SAVANNAH|GA|31416|2117|T|
129462727|BOB BANEK|1|OWNER|MR TRANSMISSION|11 ROBIN RD|ORANGE PARK|FL|32073|6401|32073-6401|R007|12|019|CLAY|||030801|1||||904-272-7606||753701|TRANSMISSIONS-AUTOMOBILE|551102|AUTOMOBILE DEALERS-NEW CARS|553106|AUTOMOBILE AIR CONDITIONING EQUIPMENT|753801|AUTOMOBILE REPAIRING & SERVICE|753914|BRAKE SERVICE|81111302|AUTOMOTIVE TRANSMISSION REPAIR|B|5-9|00005|B|$500,000-1 MILLION|000000552||899965164|2|1984|A|90 TO 94|093|||B|MRTRANSMISSION.COM|||C|12|02|2007|00|00|0000|1C|112|29|09|2000|29|09|1995|FL|L|LAPSED/INACTIVE/EXPIRED|A1|ORIGINAL|950000194971|D|950000194971|COASTAL UNILUBE INC|101 ELLIS RD N|JACKSONVILLE|FL|32254|2834|T|
518153978|PETE PUTNAM|2|PRESIDENT|PRECISION MACHINE SVC INC|6130 BOWDENDALE AVE|JACKSONVILLE|FL|32216|6044|32216-6044|C049|12|031|DUVAL|||016601|1||||904-739-0212|904-737-2279|753802|AUTOMOBILE MACHINE SHOP SERVICE|351903|ENGINES-DIESEL-MANUFACTURERS|753810|ENGINES-REBUILDING & EXCHANGING|||||81111102|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000689|||9|1999|B+|85 TO 89|086|||A|POWER-ENGINES.COM|||C|12|02|2007|00|00|0000|1C|309|23|08|1998|15|07|1988|FL|L|LAPSED/INACTIVE/EXPIRED|C1|CONTINUATION|001830129964|D|003880048260|FLAGSHIP BANK OF JACKSONVILLE|550 WATER ST|JACKSONVILLE|FL|32202|5177|T|
518153978|PETE PUTNAM|2|PRESIDENT|PRECISION MACHINE SVC INC|6130 BOWDENDALE AVE|JACKSONVILLE|FL|32216|6044|32216-6044|C049|12|031|DUVAL|||016601|1||||904-739-0212|904-737-2279|753802|AUTOMOBILE MACHINE SHOP SERVICE|351903|ENGINES-DIESEL-MANUFACTURERS|753810|ENGINES-REBUILDING & EXCHANGING|||||81111102|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000689|||9|1999|B+|85 TO 89|086|||A|POWER-ENGINES.COM|||C|12|02|2007|00|00|0000|1C|309|15|09|2002|15|09|1987|FL|L|LAPSED/INACTIVE/EXPIRED|A1|ORIGINAL|001870150124|D|001870150124|SUN BANK NORTH FLORIDA NA|550 WATER ST|JACKSONVILLE|FL|32202|5177|T|
518153978|PETE PUTNAM|2|PRESIDENT|PRECISION MACHINE SVC INC|6130 BOWDENDALE AVE|JACKSONVILLE|FL|32216|6044|32216-6044|C049|12|031|DUVAL|||016601|1||||904-739-0212|904-737-2279|753802|AUTOMOBILE MACHINE SHOP SERVICE|351903|ENGINES-DIESEL-MANUFACTURERS|753810|ENGINES-REBUILDING & EXCHANGING|||||81111102|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000689|||9|1999|B+|85 TO 89|086|||A|POWER-ENGINES.COM|||C|12|02|2007|00|00|0000|1C|309|23|08|1998|23|08|1983|FL|L|LAPSED/INACTIVE/EXPIRED|A1|ORIGINAL|001830129964|D|001830129964|FLAGSHIP BANK OF JACKSONVILLE|550 WATER ST|JACKSONVILLE|FL|32202|5177|T|
518153978|PETE PUTNAM|2|PRESIDENT|PRECISION MACHINE SVC INC|6130 BOWDENDALE AVE|JACKSONVILLE|FL|32216|6044|32216-6044|C049|12|031|DUVAL|||016601|1||||904-739-0212|904-737-2279|753802|AUTOMOBILE MACHINE SHOP SERVICE|351903|ENGINES-DIESEL-MANUFACTURERS|753810|ENGINES-REBUILDING & EXCHANGING|||||81111102|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000689|||9|1999|B+|85 TO 89|086|||A|POWER-ENGINES.COM|||C|12|02|2007|00|00|0000|1C|309|10|02|2002|10|02|1987|FL|L|LAPSED/INACTIVE/EXPIRED|A1|ORIGINAL|001870022065|D|001870022065|SUN BANK NA|200 W FORSYTH ST|JACKSONVILLE|FL|32202|4349|T|
518153978|PETE PUTNAM|2|PRESIDENT|PRECISION MACHINE SVC INC|6130 BOWDENDALE AVE|JACKSONVILLE|FL|32216|6044|32216-6044|C049|12|031|DUVAL|||016601|1||||904-739-0212|904-737-2279|753802|AUTOMOBILE MACHINE SHOP SERVICE|351903|ENGINES-DIESEL-MANUFACTURERS|753810|ENGINES-REBUILDING & EXCHANGING|||||81111102|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000689|||9|1999|B+|85 TO 89|086|||A|POWER-ENGINES.COM|||C|12|02|2007|00|00|0000|1C|309|30|12|1996|30|12|1991|FL|L|LAPSED/INACTIVE/EXPIRED|A1|ORIGINAL|910000273865|D|910000273865|SUN BANK NORTH FLORIDA NA|200 W FORSYTH ST|JACKSONVILLE|FL|32202|4349|T|
518153978|PETE PUTNAM|2|PRESIDENT|PRECISION MACHINE SVC INC|6130 BOWDENDALE AVE|JACKSONVILLE|FL|32216|6044|32216-6044|C049|12|031|DUVAL|||016601|1||||904-739-0212|904-737-2279|753802|AUTOMOBILE MACHINE SHOP SERVICE|351903|ENGINES-DIESEL-MANUFACTURERS|753810|ENGINES-REBUILDING & EXCHANGING|||||81111102|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000689|||9|1999|B+|85 TO 89|086|||A|POWER-ENGINES.COM|||C|12|02|2007|00|00|0000|1C|309|23|08|1998|29|06|1993|FL|L|LAPSED/INACTIVE/EXPIRED|C1|CONTINUATION|001830129964|D|930000137161|FLAGSHIP BANK OF JACKSONVILLE|550 WATER ST|JACKSONVILLE|FL|32202|5177|T|
518153978|PETE PUTNAM|2|PRESIDENT|PRECISION MACHINE SVC INC|6130 BOWDENDALE AVE|JACKSONVILLE|FL|32216|6044|32216-6044|C049|12|031|DUVAL|||016601|1||||904-739-0212|904-737-2279|753802|AUTOMOBILE MACHINE SHOP SERVICE|351903|ENGINES-DIESEL-MANUFACTURERS|753810|ENGINES-REBUILDING & EXCHANGING|||||81111102|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000689|||9|1999|B+|85 TO 89|086|||A|POWER-ENGINES.COM|||C|12|02|2007|00|00|0000|1C|309|30|01|2000|05|12|1995|FL|L|LAPSED/INACTIVE/EXPIRED|E1|TERMINATION|950000019569|D|950000243251|SUN BANK NORTH FLORIDA NA|200 W FORSYTH ST|JACKSONVILLE|FL|32202|4349|T|
518153978|PETE PUTNAM|2|PRESIDENT|PRECISION MACHINE SVC INC|6130 BOWDENDALE AVE|JACKSONVILLE|FL|32216|6044|32216-6044|C049|12|031|DUVAL|||016601|1||||904-739-0212|904-737-2279|753802|AUTOMOBILE MACHINE SHOP SERVICE|351903|ENGINES-DIESEL-MANUFACTURERS|753810|ENGINES-REBUILDING & EXCHANGING|||||81111102|GENERAL AUTOMOTIVE REPAIR|B|5-9|00006|B|$500,000-1 MILLION|000000689|||9|1999|B+|85 TO 89|086|||A|POWER-ENGINES.COM|||C|12|02|2007|00|00|0000|1C|309|17|08|1997|17|08|1992|FL|L|LAPSED/INACTIVE/EXPIRED|A1|ORIGINAL|920000167955|D|920000167955|TRIAD SYSTEMS FINANCIAL CORP|3055 COMCAST PL|LIVERMORE|CA|94551|7594|T|
